,y_act,Reason,Attribute_name,Total_val,num of dist_val,% nans,max_val,mean,min_val,std_dev,sample_1,sample_2,sample_3,sample_4,sample_5
239,Usable Directly Categorical,i,year,649231,5,0.0473668078080067,2017.0,2015.340026,2013.0,1.019770363,2015,2016,2014,2017,nan
240,Usable With Extraction,d,Creation Date,346018,1015,0.0,0.0,0.0,0.0,0.0,2013-08-27 00:00:00,2014-01-29 00:00:00,2013-11-01 00:00:00,2014-06-13 00:00:00,2014-03-12 00:00:00
241,Usable With Extraction,d,Purchase Date,346018,2268,0.05039044211572808,0.0,0.0,0.0,0.0,nan,2014-06-05 00:00:00,2014-03-12 00:00:00,2014-10-01 00:00:00,2014-04-14 00:00:00
242,Usable With Extraction,d,Fiscal Year,346018,3,0.0,0.0,0.0,0.0,0.0,2013-2014,2014-2015,2012-2013,2012-2013,2013-2014
243,Usable With Extraction,,LPA Number,346018,1420,0.733120820304146,0.0,0.0,0.0,0.0,7-12-70-26,nan,1-10-75-60A,1-14-75-60A,SBP01337
245,Usable Directly Categorical,j,Requisition Number,346018,5997,0.9584732586166037,0.0,0.0,0.0,0.0,REQ0011118,REQ0011932,REQ0011476,nan,REQ0013911
246,Usable Directly Categorical,f,Acquisition Type,346018,5,0.0,0.0,0.0,0.0,0.0,IT Goods,NON-IT Goods,IT Services,NON-IT Services,IT Telecommunications
247,Usable Directly Categorical,f,Sub-Acquisition Type,346018,25,0.802504493985862,0.0,0.0,0.0,0.0,nan,Personal Services,Legal Services,Consulting Services,Public Works
248,Usable Directly Categorical,f,Acquisition Method,346018,20,0.0,0.0,0.0,0.0,0.0,WSCA/Coop,Informal Competitive,Statewide Contract,Services are specifically exempt by statute,SB/DVBE Option
249,Usable Directly Categorical,f,Sub-Acquisition Method,346018,16,0.9107098474645827,0.0,0.0,0.0,0.0,nan,Other,Prison Industry Authority (PIA),Office of State Printing (OSP),Only goods and services that meet needs of the State
250,Usable Directly Categorical,h,Department Name,346018,111,0.0,0.0,0.0,0.0,0.0,"Consumer Affairs, Department of",Correctional Health Care Services,"Corrections and Rehabilitation, Department of","State Hospitals, Department of","Water Resources, Department of"
253,Usable Directly Categorical,l,Supplier Qualifications,346018,278,0.5903536810223745,0.0,0.0,0.0,0.0,nan,CA-MB CA-SB,CA-DVBE CA-MB CA-SB CDVBE,CA-SB,WBE
254,Usable Directly Categorical,j,Supplier Zip Code,346018,3993,0.20261951690374488,0.0,0.0,0.0,0.0,nan,95841,91436,95814,97008
255,Usable Directly Categorical,e,CalCard,346018,2,0.0,0.0,0.0,0.0,0.0,NO,YES,YES,NO,NO
256,Usable Directly Categorical,f,Item Name,346018,180031,8.670069187152114e-05,0.0,0.0,0.0,0.0,USB,Tire Disposal,Labor,nan,Toner
257,Usable Directly Categorical,f,Item Description,346018,219510,0.0003670329289227728,0.0,0.0,0.0,0.0,USB,Tire Disposal,Labor,nan,Toner
258,Usable Directly Numeric,a,Quantity,346018,6131,8.670069187152114e-05,20000000.0,2316.153653,0.0001,105825.7568,1,2,4.5,nan,30
259,Usable With Extraction,b,Unit Price,346018,128167,8.670069187152114e-05,0.0,0.0,0.0,0.0,$1.00,$2.00,$150.00,nan,$6080.26
260,Usable With Extraction,b,Total Price,346018,150305,8.670069187152114e-05,0.0,0.0,0.0,0.0,$1.00,$4.00,$675.00,nan,$6080.26
261,Usable Directly Categorical,g,Classification Codes,346018,46049,0.0029391534544445665,0.0,0.0,0.0,0.0,nan,76121504,44103127,85121615,401728
262,Usable Directly Categorical,g,Normalized UNSPSC,346018,13553,0.0029391534544445665,95141903.0,49321974.01,301817.0,22469633.62,nan,76121504,44103127,85121615,401728
263,Usable Directly Categorical,f,Commodity Title,346018,13220,0.009522625990555405,0.0,0.0,0.0,0.0,nan,Jalapeno peppers,Ida red apples,Magazines,Hay
265,Usable Directly Categorical,f,Class Title,346018,2360,0.009522625990555405,0.0,0.0,0.0,0.0,nan,Peppers,Apples,Printed publications,Livestock feed
267,Usable Directly Categorical,f,Family Title,346018,411,0.009522625990555405,0.0,0.0,0.0,0.0,nan,Fresh vegetables,Fresh fruits,Printed media,Animal feed
269,Usable Directly Categorical,f,Segment Title,346018,56,0.009522625990555405,0.0,0.0,0.0,0.0,nan,Food Beverage and Tobacco Products,Published Products,Live Plant and Animal Material and Accessories and Supplies,Furniture and Furnishings
270,Usable With Extraction,b,Location,346018,3993,0.20261951690374488,0.0,0.0,0.0,0.0,nan,"95841(38.662263, -121.346136)","91436(34.151642, -118.49051)","95814(38.580427, -121.494396)","97008(45.460518, -122.806409)"
271,Usable With Extraction,d,DATE,25551,25551,0.0,0.0,0.0,0.0,0.0,1948-01-01 00:00:00,1948-02-01 00:00:00,1948-03-01 00:00:00,1948-04-01 00:00:00,1948-05-01 00:00:00
272,Usable Directly Numeric,a,PRCP,25551,207,0.00011741223435481978,5.02,0.106221621999999,0.0,0.239026781,0.47,0.59,0.42,0.31,0.17
273,Usable Directly Numeric,a,TMAX,25551,87,0.0,103.0,59.54420571,4.0,12.77273374,51,45,48,50,43
274,Usable Directly Numeric,a,TMIN,25551,68,0.0,71.0,44.51422645,0.0,8.892661719,42,36,35,34,32
275,Usable Directly Categorical,e,RAIN,25551,2,0.00011741223435481978,0.0,0.0,0.0,0.0,1,False,nan,False,nan
276,Usable Directly Categorical,f,Con,1518,158,0.0,0.0,0.0,0.0,0.0,Afghanistan,Afghanistan/Pakistan,Algeria,Angola,Angola/Burundi/Central African Republic/Democratic Republic of Congo/Kenya/Republic of Congo/Rwanda/Sudan/Tanzania/Uganda/Zambia/(African Great Lakes)
277,Usable Directly Categorical,f,Contp,1518,4,0.0,0.0,0.0,0.0,0.0,Government,Territory,Government/territory,Other,Government
278,Usable Directly Categorical,f,Reg,1518,6,0.0,0.0,0.0,0.0,0.0,Europe and Eurasia,Cross-regional,Middle East and North Africa,Africa (excl MENA),Asia and Pacific
280,Usable Directly Categorical,f,Agt,1518,1484,0.0,0.0,0.0,0.0,0.0,Tokyo Declaration Partnership for Self-Reliance in Afghanistan from Transition to Transformation (Tokyo Conference),Conclusions of the Conference on Afghanistan and the International Community: From Transition to the Transformation Decade (Bonn Conference),Istanbul Process on Regional Security and Cooperation for a Secure and Stable Afghanistan,Renewed Commitment by the Afghan Government to the Afghan People and the International Community to Afghanistan (Kabul Conference Communique),The Resolution Adopted at the Conclusion of the National Consultative Peace Jirga
281,Usable With Extraction,d,Dat,1518,1243,0.0,0.0,0.0,0.0,0.0,2012-08-07 00:00:00,2011-05-12 00:00:00,2011-02-11 00:00:00,22/07/10,2010-06-06 00:00:00
282,Usable Directly Categorical,f,Status,1518,4,0.0,0.0,0.0,0.0,0.0,Multiparty signed/agreed,Unilateral document,Status unclear,Agreement with subsequent status,Agreement with subsequent status
284,Usable Directly Categorical,f,Agtp,1518,3,0.0,0.0,0.0,0.0,0.0,InterIntra,Intra,Inter,Inter,Inter
285,Usable Directly Categorical,f,Stage,1518,7,0.0,0.0,0.0,0.0,0.0,Imp,Pre,SubPar,SubComp,Cea
286,Usable Directly Categorical,f,StageSub,1518,21,0.011857707509881422,0.0,0.0,0.0,0.0,ExtSub,Prin,PreMix,MultIss,ImpMod
287,Usable With Extraction,f,Part,1518,1429,0.005270092226613966,0.0,0.0,0.0,0.0,"Not signed, agreement mentions the following parties as having produced it: The Afghan Government and the International Community (representatives from 55 countries and 25 international and other organizations from around the world) ","Not signed, agreement mentions the following parties as having produced it: Islamic Republic of Afghanistan, the Republic of Albania, the PeopleÌ¢åÛåªs Democratic Republic of Algeria, the Argentine Republic, the Republic of Armenia, Australia, the Republic of Austria, the Republic of Azerbaijan, the Kingdom of Bahrain, the PeopleÌ¢åÛåªs Republic of Bangladesh, the Kingdom of Belgium, Bosnia and Herzegovina, Federative Republic of Brazil, Brunei Darussalam, the Republic of Bulgaria, Canada, the PeopleÌ¢åÛåªs Republic of China, the Republic of Colombia,  the  Republic  of  Croatia,  the  Republic of  Cyprus, the  Czech Republic, the Kingdom of Denmark, the Arab Republic of Egypt, the Republic of El Salvador, the Republic of Estonia, the Republic of Finland, the French Republic, Georgia, the Federal Republic of Germany, the Hellenic Republic, the Republic of Hungary, the Republic of Iceland, the Republic of India, the Republic of Indonesia, the Islamic Republic of Iran, the Republic of Iraq, Ireland, the Republic of Italy, Japan, the Hashemite Kingdom of Jordan, the Republic of Kazakhstan, the Republic of Korea, the State of Kuwait, the Kyrgyz Republic, the Republic of Latvia, the Lebanese Republic, the Principality of Liechtenstein, the Republic of Lithuania, the Grand Duchy of Luxembourg, the former Yugoslav Republic of Macedonia, Malaysia, the Republic of Malta, the United Mexican States, Mongolia, Montenegro, the Kingdom of Morocco, the Kingdom of the Netherlands, New Zealand, the Kingdom of Norway, the Sultanate of Oman, the Republic of the Philippines, the Republic of Poland, the Portuguese Republic, the State of Qatar, Romania, the Russian Federation, the Kingdom of Saudi Arabia, the Slovak Republic, the Republic of Slovenia, the Republic of South Africa, the Kingdom of Spain, the Kingdom of Sweden, the Swiss Confederation, the Republic of Tajikistan, the Kingdom of Thailand, the Republic of Tunisia, the Republic of Turkey, Turkmenistan, Ukraine, the Oriental Republic of Uruguay, the United Kingdom of Great Britain and Northern Ireland, the United Arab Emirates, the United States of America, the Republic of Uzbekistan, and the Socialist Republic of Viet Nam, as well as the Aga Khan Development Network, the Asian Development Bank, the Conference on Interaction and ConfidenceÌ¢åÛåBuilding Measures in Asia, the Collective Security Treaty Organisation, the Economic Cooperation Organization, the European Union, the International Monetary Fund, the Islamic Development Bank, the North Atlantic Treaty Organization, the Organisation of the Islamic Cooperation, the Organization for Security and CoÌ¢åÛåoperation in Europe, the South Asian Association for Regional Cooperation, the Shanghai Cooperation Organisation, the United Nations, and the World Bank Group.","Not signed, agreements mentions the following parties as having produced it: the Islamic Republic of Afghanistan, the PeopleÌ¢åÛåªs Republic of China, the Republic of India, the Islamic Republic of Iran, the Republic of Kazakhstan, the Kyrgyz Republic, the Islamic Republic of Pakistan, the Russian Federation, the Kingdom of Saudi Arabia the Republic of Tajikistan, the Republic of Turkey, Turkmenistan, and the United Arab Emirates.","Not signed, agreement mentions the following parties as having produced it: The Government of the Islamic Republic of Afghanistan and the international community","Not signed, agreement mentions the following parties as having produced it: The National Consultative Peace Jirga (NCPJ) participated by 1,600 delegates...including from both Houses of the Parliament, Provincial Councils, religious scholars, tribal leaders, civil society organizations, Afghan refugees residing in Iran and Pakistan  "
288,Usable With Extraction,f,ThrdPart,1518,723,0.48353096179183136,0.0,0.0,0.0,0.0,"Ambassador Kazuo Kodama, ChargÌÄå© dÌ¢åÛåªaffaires ad interim Permanent Mission of Japan to the United Nations",nan,"Not signed, agreement mentions the following parties as having supported it: the Commonwealth of Australia, Canada, the Arab Republic of Egypt, the Republic of France, the Federal Republic of Germany, Republic of Italy, Japan, Norway, Republic of Poland, Spain, Sweden, the United Kingdom and the United States as well as the United Nations, Economic Cooperation Organization, Organization for Security and Cooperation in Europe, North Atlantic Treaty Organization, Shanghai Cooperation Organization, South Asian Association for Regional Cooperation, Organization for Islamic Cooperation, the European Union, the Conference on Interaction and Confidence Building Measures in Asia. ","Not signed, but agreement mentions the conference as co-chaired by: The Foreign Minister of the Islamic Republic of Afghanistan; The Foreign Minister of the Kingdom of the Netherlands; The Special Representative of the Secretary-General for Afghanistan ","Not signed, agreement mentions the following parties as having chaired: The Secretary-General of the United Nations "
289,Usable With Extraction,f,OthAgr,1518,823,0.44861660079051385,0.0,0.0,0.0,0.0,"Page 2, Preamble, 1...These undertakings are built on the  outcome of the  Bonn Conference in December 2011, where the Afghan Government and the International Community mutually renewed their long-term commitments in the areas of governance, security, peace process, economic and social development, and regional cooperation, as well as on the outcomes of the previous international conferences such as the London Conference in January 2010 and the Kabul Conference in July 2010. Page 3, Preamble, 4...Today in Tokyo, the Afghan Government and the International Community succeeded in transforming their mutual commitments made in Bonn to cooperate throughout the Transformation Decade into a solid and credible framework focused on the priorities of the Afghan Government as contained in its strategy paper Towards Self-Reliance. Page 4, Security and Peace Process, 9...The Participants reaffirmed the importance of the peace and reconciliation process with a view to ending the ongoing violence in the country and restoring lasting peace and security as per the UN Security Council Resolutions and as stated in the London and Kabul CommuniquÌÄå©s, and reconfirmed in the Bonn Conclusions. Page 5, Governance and Strategy for Economic Self-Reliance, 14...The International Community welcomed the Afghan strategy, and reaffirmed its commitment of aligning 80 percent of aid with the NPPs and channeling at least 50 percent of its development assistance through the national budget of the Afghan Government in accordance with the London and Kabul CommuniquÌÄå©s. Page 7, Regional Cooperation, 19...The Participants welcomed the conclusion of the Afghanistan-Pakistan Transit Trade Agreement (APTTA), the transit agreement between Afghanistan and Tajikistan, and the Agreement on Cross-Border Transport of Persons, Vehicles, and Goods (CBTA) among Afghanistan, the Kyrgyz Republic and Tajikistan within the framework of CAREC.Page 9, Tokyo Mutual Accountability Framework, 2...this accountability framework concretizes the mutual commitments decided in the Kabul Process and reaffirmed at the Bonn Conference by stipulating shared development and governance goals and a mechanism as described in this document to hold parties accountable for achieving them. ","Page 1, 5...Reaffirming our commitments as set out in the 2010 London CommuniquÌÄå© and the Kabul Process, this  renewed partnership between Afghanistan and the International Community entails firm mutual commitments in the areas of governance, security, the peace process, economic and social development, and regional cooperation.Page 2, Governance, 8...We will move this agenda forward, in accordance with our commitments under the Kabul Process in line with the principle of mutual accountability.","Page 1, 2We affirm the commitments enshrined in the 2002 Kabul Declaration of Good Neighbourly Relations and agree that promoting regional security and cooperation requires measures to build confidence and trust among countries","Page 2, Principles of Effective Partnership, 8...In line with the London Conference CommuniquÌÄå© , restated their strong support for channeling at least 50% of development aid through the Afghan GovernmentÌ¢åÛåªs core budget within two years while, as committed at the London Conference, the Afghan Government achieves the necessary reforms to strengthen its public financial  management  systems, reduce corruption, improve budget execution, and increase revenue collection to finance key National Priority ProgrammesPage 3, Governance, Rule of Law, and Human Rights, 9...Building on the London Conference commitments, the Government of Afghanistan, with the support of its international partners, pledged to...Page 7, Regional Cooperation, 21...Participants re-affirmed their support for the objectives and principles laid out in the Kabul Declaration of 2002 on Good Neighborly Relations...Participants further recognized the need for greater regional coordination and extended their support to the inclusive vision set out in the Istanbul Statement on Friendship and Cooperation in the Ì¢åÛåÏHeart of AsiaÌ¢åÛå of January 2010, which offers regionally-owned measures for enhanced regional cooperationPage 7, Regional Cooperation, 23Participants welcomed the conclusion of the Afghanistan-Pakistan Trade and Transit Agreement (APTTA), and look forward to its successful implementation Page 8, Regional Cooperation, 24Participants underlined the importance of:...Integrated regional infrastructure projects, including transport; and encouraged both multilateral organisations and bilateral partners to promote such projects, including those presented in the Regional Cooperation Concept Paper submitted to the Kabul Conference",nan
290,Usable Directly Categorical,a,GCh,1518,4,0.0,3.0,0.314888011,0.0,0.774887272,1,False,2,3,3
291,Usable Directly Categorical,a,GChRhet,1518,2,0.0,1.0,0.08168643,0.0,0.273886394,1,False,1,False,1
292,Usable Directly Categorical,a,GChAntid,1518,2,0.0,1.0,0.002635046,0.0,0.051265024,0,1,1,1,0
293,Usable Directly Categorical,a,GChSubs,1518,2,0.0,1.0,0.102766798,0.0,0.303654052,0,1,0,1,0
294,Usable Directly Categorical,a,GChOth,1518,2,0.0,1.0,0.007905138,0.0,0.0885587209999999,0,1,1,1,0
295,Usable Directly Categorical,a,GDis,1518,4,0.0,3.0,0.152173913,0.0,0.584070393999999,0,3,1,2,0
296,Usable Directly Categorical,a,GDisRhet,1518,2,0.0,1.0,0.022397892,0.0,0.147973736,0,1,1,False,1
297,Usable Directly Categorical,a,GDisAntid,1518,2,0.0,1.0,0.011198946,0.0,0.10523084,0,1,0,1,1
298,Usable Directly Categorical,a,GDisSubs,1518,2,0.0,1.0,0.052700922,0.0,0.223435752,0,1,1,1,1
299,Usable Directly Categorical,a,GDisOth,1518,2,0.0,1.0,0.002635046,0.0,0.051265024,0,1,1,1,0
300,Usable Directly Categorical,a,GAge,1518,4,0.0,3.0,0.102108037,0.0,0.475467494,0,3,1,2,3
301,Usable Directly Categorical,a,GAgeRhet,1518,2,0.0,1.0,0.017786561,0.0,0.132174882,0,1,0,False,0
302,Usable Directly Categorical,a,GAgeAntid,1518,2,0.0,1.0,0.0085639,0.0,0.0921442319999999,0,1,1,False,0
303,Usable Directly Categorical,a,GAgeSubs,1518,2,0.0,1.0,0.033596838,0.0,0.180189041,0,1,1,1,1
304,Unusable,a,GAgeOth,1518,1,0.0,0.0,0.0,0.0,0.0,0,False,0,False,0
305,Usable Directly Categorical,a,GMig,1518,4,0.0,3.0,0.0296442689999999,0.0,0.261325808,0,3,2,1,3
306,Usable Directly Categorical,a,GMigRhet,1518,2,0.0,1.0,0.001976285,0.0,0.044411472,0,1,0,1,0
307,Usable Directly Categorical,a,GMigAntid,1518,2,0.0,1.0,0.000658762,0.0,0.025657895,0,1,1,False,1
308,Usable Directly Categorical,a,GMigSubs,1518,2,0.0,1.0,0.011198946,0.0,0.10523084,0,1,0,1,0
309,Unusable,a,GMigOth,1518,1,0.0,0.0,0.0,0.0,0.0,0,False,0,False,0
310,Usable Directly Categorical,a,GRa,1518,4,0.0,3.0,0.398550725,0.0,0.856609124,0,1,3,2,0
311,Usable Directly Categorical,a,GRaRhet,1518,2,0.0,1.0,0.113965744,0.0,0.317769655,0,1,1,False,1
312,Usable Directly Categorical,a,GRaAntid,1518,2,0.0,1.0,0.062582345,0.0,0.242210228999999,0,1,1,False,0
313,Usable Directly Categorical,a,GRaSubs,1518,2,0.0,1.0,0.105401845,0.0,0.307070506,0,1,1,False,1
314,Usable Directly Categorical,a,GRaOth,1518,2,0.0,1.0,0.005928854,0.0,0.076770453,0,1,1,1,0
315,Usable Directly Categorical,a,GRe,1518,4,0.0,3.0,0.280632411,0.0,0.755502690999999,0,2,1,3,2
316,Usable Directly Categorical,a,GReRhet,1518,2,0.0,1.0,0.053359684,0.0,0.224749701,0,1,0,False,0
317,Usable Directly Categorical,a,GReAntid,1518,2,0.0,1.0,0.054018445,0.0,0.226054093,0,1,1,1,1
318,Usable Directly Categorical,a,GReSubs,1518,2,0.0,1.0,0.077075099,0.0,0.26671057,0,1,1,False,1
319,Usable Directly Categorical,a,GReOth,1518,2,0.0,1.0,0.005928854,0.0,0.076770453,0,1,0,1,1
320,Usable Directly Categorical,a,GInd,1518,4,0.0,3.0,0.140974966999999,0.0,0.559874443,0,3,1,2,2
321,Usable Directly Categorical,a,GIndRhet,1518,2,0.0,1.0,0.032279315,0.0,0.176740941999999,0,1,0,1,1
322,Usable Directly Categorical,a,GIndAntid,1518,2,0.0,1.0,0.003952569,0.0,0.06274509,0,1,0,1,0
323,Usable Directly Categorical,a,GIndSubs,1518,2,0.0,1.0,0.04743083,0.0,0.212558572,0,1,1,False,1
324,Usable Directly Categorical,a,GIndOth,1518,2,0.0,1.0,0.001317523,0.0,0.036273781,0,1,0,False,1
325,Usable Directly Categorical,a,GOth,1518,4,0.0,3.0,0.057971014,0.0,0.369183972,0,2,3,1,1
326,Usable Directly Categorical,a,GOthRhet,1518,2,0.0,1.0,0.005270092,0.0,0.072403856,0,1,1,False,0
327,Usable Directly Categorical,a,GOthAntid,1518,2,0.0,1.0,0.015151515,0.0,0.12215542,0,1,0,False,0
328,Usable Directly Categorical,a,GOthSubs,1518,2,0.0,1.0,0.010540184,0.0,0.102122911,0,1,0,False,1
329,Unusable,a,GOthOth,1518,1,0.0,0.0,0.0,0.0,0.0,0,False,0,False,0
330,Usable Directly Categorical,a,GRef,1518,4,0.0,3.0,0.468379447,0.0,0.879417033,1,False,2,3,3
331,Usable Directly Categorical,a,GRefRhet,1518,2,0.0,1.0,0.123188406,0.0,0.328653347,1,False,1,False,0
332,Usable Directly Categorical,a,GRefSubs,1518,2,0.0,1.0,0.171277997,0.0,0.376751702,0,1,0,1,1
333,Usable Directly Categorical,a,GRefOth,1518,2,0.0,1.0,0.003293808,0.0,0.057297107,0,1,0,False,0
334,Usable Directly Categorical,a,GSoc,1518,4,0.0,3.0,0.093544137,0.0,0.443602402,0,2,1,3,0
335,Usable Directly Categorical,a,GSocRhet,1518,2,0.0,1.0,0.018445323,0.0,0.134555167,0,1,0,False,0
336,Usable Directly Categorical,a,GSocAntid,1518,2,0.0,1.0,0.023056653,0.0,0.150083458,0,1,0,1,1
337,Usable Directly Categorical,a,GSocSubs,1518,2,0.0,1.0,0.019762846,0.0,0.139184323,0,1,1,1,0
338,Usable Directly Categorical,a,GSocOth,1518,2,0.0,1.0,0.001317523,0.0,0.036273781,0,1,1,1,1
339,Usable Directly Categorical,a,GeWom,1518,2,0.0,1.0,0.207509881,0.0,0.405523773,1,False,1,False,0
340,Usable Directly Categorical,a,GeMe,1518,2,0.0,1.0,0.05599473,0.0,0.229911548,1,False,0,1,1
341,Usable Directly Categorical,a,GeMeNu,1518,2,0.0,1.0,0.0507246379999999,0.0,0.21943484,1,False,1,1,1
342,Usable Directly Categorical,a,GeMeOth,1518,2,0.0,1.0,0.003952569,0.0,0.06274509,0,1,0,1,0
343,Usable Directly Categorical,a,GeSo,1518,2,0.0,1.0,0.005928854,0.0,0.076770453,0,1,1,1,1
344,Usable Directly Categorical,a,GeFa,1518,2,0.0,1.0,0.11198946,0.0,0.315353485,0,1,1,1,1
345,Usable Directly Categorical,a,StDef,1518,2,0.0,1.0,0.36627141,0.0,0.481784872999999,1,False,1,1,0
346,Usable Directly Categorical,a,StGen,1518,2,0.0,1.0,0.233860343,0.0,0.423284399,1,False,0,False,1
347,Usable Directly Categorical,a,StCon,1518,2,0.0,1.0,0.107378129,0.0,0.309593389,0,1,1,1,0
348,Usable Directly Categorical,a,StSd,1518,2,0.0,1.0,0.0507246379999999,0.0,0.21943484,0,1,0,False,1
349,Usable Directly Categorical,a,StRef,1518,2,0.0,1.0,0.059947299,0.0,0.237389175,0,1,1,1,1
350,Usable Directly Categorical,a,StSym,1518,2,0.0,1.0,0.043478261,0.0,0.20393112,0,1,1,False,0
351,Usable Directly Categorical,a,StInd,1518,2,0.0,1.0,0.03886693,0.0,0.193277758,0,1,1,1,0
352,Usable Directly Categorical,a,StUni,1518,2,0.0,1.0,0.005928854,0.0,0.076770453,0,1,1,False,1
353,Usable Directly Categorical,a,StBor,1518,2,0.0,1.0,0.073781291,0.0,0.261414637,0,1,0,False,1
354,Usable Directly Categorical,a,StXbor,1518,2,0.0,1.0,0.082345191,0.0,0.274889906,1,False,0,1,0
355,Usable Directly Categorical,a,Pol,1518,4,0.0,3.0,0.415678524,0.0,0.828791384,0,1,2,3,3
356,Usable Directly Categorical,a,PolGen,1518,2,0.0,1.0,0.147562582,0.0,0.354665852,0,1,1,1,0
357,Usable Directly Categorical,a,PolNewInd,1518,2,0.0,1.0,0.046113307,0.0,0.20973047,0,1,0,False,1
358,Usable Directly Categorical,a,PolNewTemp,1518,2,0.0,1.0,0.096837945,0.0,0.295736973,0,1,1,False,0
359,Usable Directly Categorical,a,ConRen,1518,4,0.0,3.0,0.112648220999999,0.0,0.504092052,2,False,1,3,3
360,Usable Directly Categorical,a,Cons,1518,4,0.0,3.0,0.36627141,0.0,0.879555934,0,3,2,1,2
361,Usable Directly Categorical,a,Ele,1518,4,0.0,3.0,0.321475626,0.0,0.705297055,2,False,1,3,2
362,Usable Directly Categorical,a,ElecComm,1518,4,0.0,3.0,0.127140975,0.0,0.487296995,0,1,2,3,3
363,Usable Directly Categorical,a,PolPar,1518,4,0.0,3.0,0.113306983,0.0,0.44196173,0,1,2,3,0
364,Usable Directly Categorical,a,Civso,1518,2,0.0,1.0,0.407773386,0.0,0.491420646,1,False,1,False,0
365,Usable Directly Categorical,a,Tral,1518,3,0.0,3.0,0.109354414,0.0,0.318352941,0,1,3,False,0
366,Usable Directly Categorical,a,Pubad,1518,4,0.0,3.0,0.15942029,0.0,0.477021591,0,1,2,3,2
367,Usable Directly Categorical,a,Polps,1518,4,0.0,3.0,0.368906456,0.0,0.857967535,0,1,2,3,2
368,Usable Directly Categorical,a,PpsSt,1518,2,0.0,1.0,0.145586298,0.0,0.35269098,0,1,1,False,0
369,Usable Directly Categorical,a,PpsSub,1518,2,0.0,1.0,0.065217391,0.0,0.246909059,0,1,1,1,0
370,Usable Directly Categorical,a,PpsEx,1518,2,0.0,1.0,0.088274045,0.0,0.283693034,0,1,0,False,0
371,Usable Directly Categorical,a,PpsOro,1518,2,0.0,1.0,0.068511199,0.0,0.252621088999999,0,1,0,1,0
372,Usable Directly Categorical,a,PpsOthPr,1518,2,0.0,1.0,0.048089592,0.0,0.213955563,0,1,1,False,0
373,Usable Directly Categorical,a,PpsVet,1518,2,0.0,1.0,0.0316205529999999,0.0,0.174987697,0,1,0,1,0
374,Usable Directly Categorical,a,PpsAut,1518,2,0.0,1.0,0.009881423,0.0,0.098912994,0,1,1,False,0
375,Usable Directly Categorical,a,PpsInt,1518,2,0.0,1.0,0.0210803689999999,0.0,0.143652313,0,1,1,False,0
376,Usable Directly Categorical,a,PpsOth,1518,2,0.0,1.0,0.038208169,0.0,0.191698473,0,1,1,False,0
377,Usable Directly Categorical,a,Terps,1518,4,0.0,3.0,0.295125165,0.0,0.812364887,0,3,1,2,2
378,Usable Directly Categorical,a,TpsSub,1518,2,0.0,1.0,0.0566534909999999,0.0,0.23117931,0,1,1,False,0
379,Usable Directly Categorical,a,TpsLoc,1518,2,0.0,1.0,0.048089592,0.0,0.213955563,0,1,1,1,0
380,Usable Directly Categorical,a,TpsAut,1518,2,0.0,1.0,0.057971014,0.0,0.23368863,0,1,0,False,0
381,Usable Directly Categorical,a,TpsOth,1518,2,0.0,1.0,0.039525692,0.0,0.194842017,0,1,1,1,0
382,Usable Directly Categorical,a,Eps,1518,4,0.0,3.0,0.150197628,0.0,0.582888937,0,3,2,1,3
383,Usable Directly Categorical,a,EpsRes,1518,2,0.0,1.0,0.0658761529999999,0.0,0.248065486,0,1,1,False,1
384,Usable Directly Categorical,a,EpsOth,1518,2,0.0,1.0,0.016469038,0.0,0.127270613,0,1,1,1,0
385,Usable Directly Categorical,a,Mps,1518,4,0.0,3.0,0.26284585,0.0,0.751863957999999,0,1,2,3,3
386,Usable Directly Categorical,a,MpsMe,1518,2,0.0,1.0,0.075757576,0.0,0.264609836,0,1,1,False,1
387,Usable Directly Categorical,a,MpsJt,1518,2,0.0,1.0,0.049407115,0.0,0.216716524,0,1,1,False,1
388,Usable Directly Categorical,a,MpsOth,1518,2,0.0,1.0,0.06455863,0.0,0.245745423,0,1,1,1,0
389,Usable Directly Categorical,a,HrGen,1518,2,0.0,1.0,0.330698287,0.0,0.47046459,1,False,0,False,1
390,Usable Directly Categorical,a,EqGen,1518,4,0.0,3.0,0.265480896,0.0,0.682942559,1,False,2,3,2
391,Usable Directly Categorical,a,HrDem,1518,4,0.0,3.0,0.364295125,0.0,0.750732973,2,1,0,3,0
392,Usable Directly Categorical,a,Prot,1518,2,0.0,1.0,0.003952569,0.0,0.06274509,0,1,0,1,0
393,Usable Directly Categorical,a,HrFra,1518,4,0.0,3.0,0.426218709,0.0,0.904255965,3,False,1,2,2
394,Usable Directly Categorical,a,HrfSp,1518,2,0.0,1.0,0.042819499,0.0,0.202449968999999,0,1,0,False,0
395,Usable Directly Categorical,a,HrfBor,1518,2,0.0,1.0,0.028985507,0.0,0.167765752,0,1,0,1,0
396,Usable Directly Categorical,a,HrfTinc,1518,2,0.0,1.0,0.179183136,0.0,0.383505593,1,False,0,False,1
397,Usable Directly Categorical,a,HrfOth,1518,2,0.0,1.0,0.02173913,0.0,0.14583052,0,1,0,1,1
398,Usable Directly Categorical,a,HrCp,1518,2,0.0,1.0,0.17259552,0.0,0.377897217,0,1,0,False,1
399,Usable Directly Categorical,a,CprLife,1518,2,0.0,1.0,0.040843215,0.0,0.197926872,0,1,1,False,0
